KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,人口総数,男,女,世帯総数
47327010000,4,北中城村,字安谷屋,0,,,1828,881,947,664
47327010001,4,北中城村,字安谷屋石平行政区,0,,,360,181,179,160
473270110,2,北中城村,字荻道,0,,,577,293,284,195
473270120,2,北中城村,字大城,0,,,570,255,315,133
473270130,2,北中城村,,0,,,-,-,-,-
473270140,2,北中城村,字美崎,0,,,930,450,480,371
473270150,2,北中城村,字比嘉,0,,,224,107,117,102
473270160,2,北中城村,字ライカム,0,,,733,342,391,310
47328,1,中城村,,0,,,22157,11036,11121,8851
473280010,2,中城村,字伊集,0,,,714,352,362,270
473280020,2,中城村,字和宇慶,0,,,704,367,337,267
473280030,2,中城村,字南浜,0,,,203,99,104,67
473280040,2,中城村,字北浜,0,,,422,217,205,144
473280050,2,中城村,字津覇,0,,,1283,617,666,462
473280060,2,中城村,字奥間,0,,,754,363,391,272
473280070,2,中城村,字浜,0,,,558,255,303,157
473280080,2,中城村,字安里,0,,,384,186,198,138
473280090,2,中城村,字当間,0,,,833,413,420,322
473280100,2,中城村,字屋宜,0,,,784,395,389,276
473280110,2,中城村,字添石,0,,,574,251,323,162
473280120,2,中城村,字伊舎堂,0,,,872,449,423,300
473280130,2,中城村,字泊,0,,,372,200,172,128
473280140,2,中城村,字久場,0,,,1564,762,802,551
473280150,2,中城村,字登又,0,,,872,472,400,328
473280160,2,中城村,字新垣,0,,,861,438,423,287
473280170,2,中城村,字北上原,0,,,815,424,391,317
473280180,2,中城村,字南上原,0,,,9588,4776,4812,4403
473280190,2,中城村,中城湾港,0,,,-,-,-,-
47329,1,西原町,,0,,,34984,17647,17337,13610
473290010,2,西原町,字幸地,0,,,3096,1510,1586,1166
473290021,2,西原町,棚原,0,,,988,504,484,434
473290022,2,西原町,字棚原,0,,,1618,850,768,795
473290030,2,西原町,字徳佐田,0,,,291,144,147,94
473290040,2,西原町,字森川,0,,,509,276,233,261
473290050,2,西原町,字千原,0,,,1151,755,396,474
473290061,3,西原町,上原,0,,,3685,1856,1829,1681
47329006101,4,西原町,上原一丁目,0,,,1331,654,677,565
47329006102,4,西原町,上原二丁目,0,,,2354,1202,1152,1116
473290062,2,西原町,字上原,0,,,440,214,226,204
473290070,2,西原町,字翁長,0,,,4059,1989,2070,1531
473290080,2,西原町,字呉屋,0,,,688,345,343,239
473290090,2,西原町,字津花波,0,,,630,314,316,219
473290100,2,西原町,字小橋川,0,,,1289,662,627,484
473290110,2,西原町,字内間,0,,,1104,506,598,398
473290120,2,西原町,字掛保久,0,,,463,205,258,137
473290130,2,西原町,字嘉手苅,0,,,534,267,267,201
473290140,2,西原町,字小那覇,0,,,2250,1094,1156,798
473290150,2,西原町,字兼久,0,,,2086,1045,1041,796
473290160,2,西原町,字与那城,0,,,2534,1258,1276,946
473290170,2,西原町,字我謝,0,,,3127,1609,1518,1198
473290180,2,西原町,字安室,0,,,377,190,187,122
473290190,2,西原町,字桃原,0,,,276,145,131,92
473290200,2,西原町,字池田,0,,,745,397,348,257
473290210,2,西原町,字小波津,0,,,2792,1388,1404,1001
473290220,2,西原町,字東崎,0,,,252,124,128,82
473290230,2,西原町,,0,,,-,-,-,-
47348,1,与那原町,,0,,,19695,9554,10141,7949
473480010,2,与那原町,字上与那原,0,,,1726,843,883,645
473480020,2,与那原町,字与那原,0,,,9370,4509,4861,3859
473480030,2,与那原町,字板良敷,0,,,4075,1990,2085,1678
473480040,2,与那原町,,0,,,-,-,-,-
473480050,2,与那原町,字東浜,0,,,4524,2212,2312,1767
47350,1,南風原町,,0,,,40440,19825,20615,14679
473500010,2,南風原町,字与那覇,0,,,2432,1191,1241,907
473500020,2,南風原町,字宮城,0,,,981,503,478,352
473500030,2,南風原町,字大名,0,,,1192,609,583,337
473500040,2,南風原町,字新川,0,,,3655,1748,1907,1130
473500050,2,南風原町,字宮平,0,,,7833,3837,3996,2700
473500060,2,南風原町,字兼城,0,,,6600,3212,3388,2478
473500070,2,南風原町,字本部,0,,,2205,1114,1091,810
473500080,2,南風原町,字喜屋武,0,,,1232,625,607,460
473500090,2,南風原町,字照屋,0,,,1652,826,826,638
473500100,2,南風原町,字津嘉山,0,,,10868,5263,5605,4227
473500110,2,南風原町,字山川,0,,,1004,481,523,336
473500120,2,南風原町,字神里,0,,,786,416,370,304
47353,1,渡嘉敷村,,0,,,718,387,331,389
473530010,2,渡嘉敷村,字渡嘉敷,0,,,480,263,217,253
473530020,2,渡嘉敷村,字阿波連,0,,,238,124,114,136
473530030,2,渡嘉敷村,字前島,0,,,-,-,-,-
47354,1,座間味村,,0,,,892,486,406,501
473540010,2,座間味村,字座間味,0,,,406,228,178,227
473540020,2,座間味村,字阿嘉,0,,,247,133,114,140
473540030,2,座間味村,字慶留間,0,,,64,36,28,33
473540040,2,座間味村,字阿佐,0,,,94,44,50,48
473540050,2,座間味村,字阿真,0,,,81,45,36,53
47355,1,粟国村,,0,,,683,384,299,378
473550010,2,粟国村,字東,0,,,301,158,143,164
473550020,2,粟国村,字西,0,,,148,87,61,87
473550030,2,粟国村,字浜,0,,,234,139,95,127
47356,1,渡名喜村,,0,,,346,206,140,224
473560010,2,渡名喜村,,0,,,346,206,140,224
47357,1,南大東村,,0,,,1285,744,541,680
473570010,2,南大東村,字在所,0,,,677,395,282,380
473570020,2,南大東村,字池之沢,0,,,189,112,77,102
473570030,2,南大東村,字北,0,,,88,52,36,49
473570040,2,南大東村,字新東,0,,,43,25,18,22
473570050,2,南大東村,字旧東,0,,,144,81,63,57
473570060,2,南大東村,字南,0,,,144,79,65,70
47358,1,北大東村,,0,,,590,367,223,326
473580010,2,北大東村,字港,0,,,180,124,56,115
473580020,2,北大東村,字中野,0,,,213,128,85,123
473580030,2,北大東村,字南,0,,,197,115,82,88
473580040,2,北大東村,字ラサ,0,,,-,-,-,-
47359,1,伊平屋村,,0,,,1126,607,519,518
473590010,2,伊平屋村,字田名,0,,,237,138,99,108
473590020,2,伊平屋村,字前泊,0,,,227,120,107,111
473590030,2,伊平屋村,字我喜屋,0,,,318,160,158,142
473590040,2,伊平屋村,字島尻,0,,,258,151,107,115
473590050,2,伊平屋村,字野甫,0,,,86,38,48,42
47360,1,伊是名村,,0,,,1322,718,604,637
473600010,2,伊是名村,字仲田,0,,,381,198,183,176
473600020,2,伊是名村,字伊是名,0,,,227,125,102,127
473600030,2,伊是名村,字勢理客,0,,,183,90,93,82
473600040,2,伊是名村,字内花,0,,,160,92,68,68
473600050,2,伊是名村,字諸見,0,,,371,213,158,184
47361,1,久米島町,,0,,,7192,3823,3369,3338
473610010,2,久米島町,字宇江城,0,,,240,163,77,82
473610020,2,久米島町,字比屋定,0,,,76,43,33,33
473610030,2,久米島町,字阿嘉,0,,,72,37,35,34
473610050,2,久米島町,字真謝,0,,,396,205,191,189
473610060,2,久米島町,字宇根,0,,,411,219,192,200
473610090,2,久米島町,字奥武,0,,,37,21,16,19
473610110,2,久米島町,字謝名堂,0,,,474,245,229,234
473610120,2,久米島町,字比嘉,0,,,955,477,478,446
473610130,2,久米島町,字真我里,0,,,194,90,104,98
473610140,2,久米島町,字銭田,0,,,112,62,50,52
473610150,2,久米島町,字島尻,0,,,105,61,44,50
473610160,2,久米島町,字山城,0,,,112,64,48,52
473610170,2,久米島町,字儀間,0,,,613,319,294,310
473610190,2,久米島町,字仲村渠,0,,,96,52,44,47
473610200,2,久米島町,字具志川,0,,,87,49,38,52
473610210,2,久米島町,字仲地,0,,,229,112,117,95
473610220,2,久米島町,字山里,0,,,105,59,46,44
473610230,2,久米島町,字上江洲,0,,,100,52,48,46
473610240,2,久米島町,字西銘,0,,,256,131,125,114
473610250,2,久米島町,字北原,0,,,118,60,58,51
473610260,2,久米島町,字大原,0,,,213,122,91,91
473610270,3,久米島町,字鳥島,0,,,339,191,148,149
47361027000,4,久米島町,字鳥島,0,,,339,191,148,149
47361027001,4,久米島町,字鳥島硫黄鳥島,0,,,-,-,-,-
473610280,2,久米島町,字仲泊,0,,,1028,542,486,470
473610290,2,久米島町,字大田,0,,,260,133,127,126
473610300,2,久米島町,字兼城,0,,,186,100,86,85
473610310,2,久米島町,字嘉手苅,0,,,378,214,164,169
47362,1,八重瀬町,,0,,,30941,15244,15697,10680
473620010,2,八重瀬町,字東風平,0,,,5901,2856,3045,2062
473620020,2,八重瀬町,字伊覇,0,,,3197,1558,1639,1070
473620030,2,八重瀬町,字上田原,0,,,464,220,244,140
473620040,2,八重瀬町,字屋宜原,0,,,2834,1369,1465,960
473620050,2,八重瀬町,字富盛,0,,,1671,842,829,563
473620060,2,八重瀬町,字世名城,0,,,1118,583,535,392
473620070,2,八重瀬町,字高良,0,,,212,108,104,82
473620080,2,八重瀬町,字志多伯,0,,,881,459,422,322
473620090,2,八重瀬町,字当銘,0,,,563,259,304,175
473620100,2,八重瀬町,字小城,0,,,649,328,321,223
473620110,2,八重瀬町,字宜次,0,,,1461,712,749,554
473620120,2,八重瀬町,字外間,0,,,875,404,471,267
473620130,2,八重瀬町,字友寄,0,,,2280,1121,1159,812
473620140,2,八重瀬町,字具志頭,0,,,1935,974,961,625
473620150,2,八重瀬町,字新城,0,,,1238,613,625,427
473620160,2,八重瀬町,字後原,0,,,1294,646,648,455
473620170,2,八重瀬町,字大頓,0,,,424,213,211,169
473620180,2,八重瀬町,字玻名城,0,,,686,365,321,244
473620190,2,八重瀬町,字安里,0,,,897,424,473,269
473620200,2,八重瀬町,字与座,0,,,112,57,55,45
473620210,2,八重瀬町,字仲座,0,,,466,247,219,158
473620220,2,八重瀬町,字港川,0,,,711,368,343,288
473620230,2,八重瀬町,字長毛,0,,,1072,518,554,378
47375,1,多良間村,,0,,,1058,575,483,466
473750010,2,多良間村,字仲筋,0,,,309,161,148,143
473750020,2,多良間村,字塩川,0,,,745,411,334,320
473750030,2,多良間村,字水納,0,,,4,3,1,3
47381,1,竹富町,,0,,,3942,2033,1909,2093
473810010,2,竹富町,字上原,0,,,963,481,482,486
473810020,2,竹富町,字高那,0,,,40,25,15,37
473810030,2,竹富町,字古見,0,,,99,50,49,45
473810040,2,竹富町,字南風見仲,0,,,308,167,141,164
473810050,2,竹富町,字南風見,0,,,443,229,214,239
473810060,2,竹富町,字西表,0,,,400,200,200,209
473810070,2,竹富町,字崎山,0,,,-,-,-,-
473810080,2,竹富町,字鳩間,0,,,54,28,26,40
473810090,2,竹富町,字小浜,0,,,621,332,289,371
473810100,2,竹富町,字竹富,0,,,341,162,179,162
473810110,2,竹富町,字黒島,0,,,193,99,94,102
473810120,2,竹富町,字新城,0,,,10,7,3,9
473810130,2,竹富町,字波照間,0,,,470,253,217,229
47382,1,与那国町,,0,,,1676,923,753,760
473820010,2,与那国町,字与那国,0,,,1676,923,753,760
